CharDataID,SkillID,L1,L2,L3,L4,L5,L6,L7,L8,L9
Yuka_en01,GUARD,20,20,,,,,,,
Yuka_en01,NODIST,20,,,,,,,,
Yuka_en01,MAXPOW+,20,,,,,,,,
Yuka_en02,DOUBLE,1,,,,,,,,
Yuka_en02,MAXPOW++,1,,,,,,,,
Yuka_en02,P_ALL,1,,,,,,,,
Yuka_en02,BLOCKING,1,1,1,,,,,,
Yuka_en02,COUNTER,1,1,1,,,,,,
Yuka_en02,GUARD,1,1,,,,,,,
Yuka_en02,PROB+,1,1,,,,,,,
Yuka_en03,DOUBLE,1,,,,,,,,
Yuka_en03,MAXPOW++,1,,,,,,,,
Yuka_en03,P_ALL,1,,,,,,,,
Yuka_en03,P_TURN+,1,,,,,,,,
Yuka_en03,COUNTER,1,1,1,,,,,,
Yuka_en03,GUARD,1,,,,,,,,
Yuka_en03,PROB+,1,1,,,,,,,
Yuka_en04,DOUBLE,1,,,,,,,,
Yuka_en04,MAXPOW++,1,,,,,,,,
Yuka_en04,P_ALL,1,,,,,,,,
Yuka_en04,P_TURN+,1,,,,,,,,
Yuka_en04,COUNTER,1,1,1,,,,,,
Yuka_en04,GUARD,1,1,,,,,,,
Yuka_en04,PROB+,1,1,,,,,,,
Yuka_en05,GUARD,20,20,,,,,,,
Yuka_en05,NODIST,20,,,,,,,,
Yuka_en05,MAXPOW+,20,,,,,,,,
Yuka_en05,P_TURN,20,,,,,,,,
YukaN_en01,DOUBLE,1,,,,,,,,
YukaN_en01,MAXPOW++,1,,,,,,,,
YukaN_en01,P_ALL,1,,,,,,,,
YukaN_en01,P_TURN+,1,,,,,,,,
YukaN_en01,COUNTER,1,1,80,,,,,,
YukaN_en01,GUARD,1,80,,,,,,,
YukaN_en01,PROB+,81,82,,,,,,,
Yukari01,SUKIMA_MOVE,1,,,,,,,,
Yukari01,SUKIMA_ITEM,1,,,,,,,,
Yukari01,SUKIMA_LOAD,100,,,,,,,,
Yukari01,SP_COST-_RATE_YUKARI,50,,,,,,,,
Yukari01,SUKIMA_DREAM2,100,,,,,,,,
Yukari01,EICHI,1,,,,,,,,
Yukari01,NODIST,1,,,,,,,,
Yukari01,MIKIRI,1,,,,,,,,
Yukari02,SUKIMA_MOVE,1,,,,,,,,
Yukari02,SUKIMA_ITEM,1,,,,,,,,
Yukari02,SUKIMA_LOAD,1,,,,,,,,
Yukari02,SP_COST-_RATE_YUKARI,50,,,,,,,,
Yukari02,SUKIMA_DREAM2,100,,,,,,,,
Yukari02,EICHI,1,,,,,,,,
Yukari02,NODIST,1,,,,,,,,
Yukari02,MIKIRI,1,,,,,,,,
Yukari03,SUKIMA_MOVE,1,,,,,,,,
Yukari03,SUKIMA_ITEM,1,,,,,,,,
Yukari03,SUKIMA_LOAD,1,,,,,,,,
Yukari03,SP_COST-_RATE_YUKARI,50,,,,,,,,
Yukari03,SUKIMA_DREAM2,1,,,,,,,,
Yukari03,EICHI,1,,,,,,,,
Yukari03,NODIST,1,,,,,,,,
Yukari03,MIKIRI,1,,,,,,,,
Yukari_en01,EICHI,1,,,,,,,,
Yukari_en01,NODIST,1,,,,,,,,
Yukari_en01,MIKIRI,1,36,,,,,,,
Yukari_en01,SHINNEN,36,36,,,,,,,
Yukari_en01,GUARD,36,36,,,,,,,
Yukari_en01,COUNTER,36,,,,,,,,
Yukari_en02,EICHI,1,,,,,,,,
Yukari_en02,NODIST,1,,,,,,,,
Yukari_en02,MIKIRI,1,1,,,,,,,
Yukari_en02,SHINNEN,1,1,,,,,,,
Yukari_en02,GUARD,1,36,,,,,,,
Yukari_en02,COUNTER,1,36,,,,,,,
YukariN_en01,EICHI,1,,,,,,,,
YukariN_en01,NODIST,1,,,,,,,,
YukariN_en01,MIKIRI,1,,,,,,,,
YukariN_en01,SHINNEN,1,,,,,,,,
YukariN_en01,GUARD,1,,,,,,,,
YukariN_en02,EICHI,1,,,,,,,,
YukariN_en02,NODIST,1,,,,,,,,
YukariN_en02,MIKIRI,1,1,,,,,,,
YukariN_en02,SHINNEN,1,1,,,,,,,
YukariN_en02,GUARD,1,1,,,,,,,
YukariN_en02,COUNTER,1,1,,,,,,,
Yumeko01,REATTACK_POW_YUMEKO,1,,,,,,,,
Yumeko01,SPIRIT_ACT_BEAT_YUMEKO,1,,,,,,,,
Yumeko01,FDAM+_CRT_YUMEKO,36,,,,,,,,
Yumeko01,MAID_YUMEKO,36,,,,,,,,
Yumeko01,SPIRIT_ACT_INI_YUMEKO,50,,,,,,,,
Yumeko01,SATTACK,1,1,,,,,,,
Yumeko01,BLOCKING,1,1,,,,,,,
Yumeko01,COUNTER,1,1,,,,,,,
Yumeko01,MIKIRI,1,1,,,,,,,
Yumeko_en01,DOUBLE,1,,,,,,,,
Yumeko_en01,SOKO+,1,1,1,1,1,,,,
Yumeko_en01,MAXPOW+,1,,,,,,,,
Yumeko_en01,P_ALL,1,,,,,,,,
Yumeko_en01,MIKIRI,1,1,,,,,,,
Yumeko_en01,GUARD,1,1,,,,,,,
Yumeko_en01,SHINNEN,1,1,,,,,,,
Yumeko_en02,DOUBLE,1,,,,,,,,
Yumeko_en02,SOKO+,1,1,1,1,1,,,,
Yumeko_en02,MAXPOW+,1,,,,,,,,
Yumeko_en02,P_ALL,1,,,,,,,,
Yumeko_en02,MIKIRI,1,1,,,,,,,
Yumeko_en02,GUARD,1,1,,,,,,,
Yumeko_en02,SHINNEN,1,1,,,,,,,
Yumeko_en03,DOUBLE,1,,,,,,,,
Yumeko_en03,SOKO+,1,1,1,1,1,1,1,,
Yumeko_en03,MAXPOW+,1,,,,,,,,
Yumeko_en03,P_ALL,1,,,,,,,,
Yumeko_en03,MIKIRI,1,1,,,,,,,
Yumeko_en03,GUARD,1,1,,,,,,,
Yumeko_en03,SHINNEN,1,1,,,,,,,
Yumeko_en04,DOUBLE,1,,,,,,,,
Yumeko_en04,SOKO+,1,1,1,1,1,1,1,1,1
Yumeko_en04,MAXPOW+,1,,,,,,,,
Yumeko_en04,P_ALL,1,,,,,,,,
Yumeko_en04,MIKIRI,1,1,,,,,,,
Yumeko_en04,GUARD,1,1,,,,,,,
Yumeko_en04,SHINNEN,1,1,,,,,,,
YumekoN_en01,DOUBLE,1,,,,,,,,
YumekoN_en01,SOKO+,1,1,1,1,1,1,80,81,82
YumekoN_en01,MAXPOW+,1,,,,,,,,
YumekoN_en01,P_ALL,1,,,,,,,,
YumekoN_en01,MIKIRI,1,80,,,,,,,
YumekoN_en01,GUARD,1,80,,,,,,,
YumekoN_en01,SHINNEN,1,80,,,,,,,
Yuyuko01,MAI,1,,,,,,,,
Yuyuko01,SHICHO,1,65,,,,,,,
Yuyuko01,ITEM+_YUYUKO,22,,,,,,,,
Yuyuko01,YOMI,39,,,,,,,,
Yuyuko01,SP_GET_YUYUKO,50,,,,,,,,
Yuyuko01,BLOCKING,1,,,,,,,,
Yuyuko01,UP_SP,1,1,1,,,,,,
Yuyuko01,SAVE_MP,1,,,,,,,,
Yuyuko_en01,NODIST,1,,,,,,,,
Yuyuko_en01,MIKIRI,1,1,,,,,,,
Yuyuko_en01,UP_SP,1,1,1,1,1,1,,,
Yuyuko_en01,COUNTER,1,35,35,,,,,,
Yuyuko_en01,PROB+,1,35,,,,,,,
Yuyuko_en02,BLOCKING,1,1,35,,,,,,
Yuyuko_en02,NODIST,1,,,,,,,,
Yuyuko_en02,MIKIRI,1,1,,,,,,,
Yuyuko_en02,UP_SP,1,1,1,1,1,1,1,1,1
Yuyuko_en02,COUNTER,1,1,35,,,,,,
Yuyuko_en02,PROB+,1,35,,,,,,,
YuyukoN_en01,CURE_SP+,1,,,,,,,,
YuyukoN_en01,COUNTER,1,1,1,,,,,,
YuyukoN_en01,NODIST,1,,,,,,,,
YuyukoN_en01,MIKIRI,1,,,,,,,,
YuyukoN_en02,CURE_SP+,1,,,,,,,,
YuyukoN_en02,BLOCKING,1,1,,,,,,,
YuyukoN_en02,COUNTER,1,1,1,,,,,,
YuyukoN_en02,NODIST,1,,,,,,,,
YuyukoN_en02,DOUBLE,1,,,,,,,,
YuyukoN_en02,PROB+,1,1,,,,,,,
YuyukoN_en02,MIKIRI,1,1,,,,,,,
YuyukoN_en03,CURE_SP+,1,,,,,,,,
YuyukoN_en03,SOKO+,1,1,1,1,1,80,81,82,82
YuyukoN_en03,COUNTER,1,1,1,,,,,,
YuyukoN_en03,NODIST,1,,,,,,,,
YuyukoN_en03,DOUBLE,82,,,,,,,,
YuyukoN_en03,PROB+,81,82,,,,,,,
YuyukoN_en03,MIKIRI,1,1,,,,,,,
Zenki01,KIAI,1,1,1,1,1,,,,
Zenki01,SATTACK,1,1,,,,,,,
Zenki01,P_EVADE,1,,,,,,,,
Zenki01,MIKIRI,1,,,,,,,,
Zenki_en01,KIAI,1,1,1,30,30,,,,
Zenki_en01,SATTACK,1,30,,,,,,,
Zenki_en01,P_EVADE,1,,,,,,,,
Zenki_en01,MIKIRI,30,,,,,,,,
ZenkiN_en01,KIAI,1,1,1,1,1,1,1,,
ZenkiN_en01,SATTACK,1,1,,,,,,,
ZenkiN_en01,P_EVADE,1,,,,,,,,
ZenkiN_en01,MIKIRI,1,,,,,,,,
Zombie_en01,KIAI,1,1,1,1,,,,,
