UnitID,Name,Demo,種,Damage,RMin,RMax,Hit,Crt,L,P,S,弾,MP,Pow,空,陸,水,夜,支,バ,サ,Special,Shape,Partner,BGM,Effect
ReimuR_en01,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
ReimuR_en01,몽상봉인 순,musoufuin_s,0,3400,1,3,70,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR_en02,아공혈,aku,1,1950,1,2,20,35,0,1,0,0,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en02,하쿠레이 애뮬릿,hakurei_amulet,0,2200,1,6,40,-25,0,0,1,40,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en02,봉마침,hari,0,2300,1,5,15,15,0,1,0,30,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en02,음양귀신옥,kishin,0,2500,3,5,20,15,0,0,0,25,0,100,A,A,B,A,0,0,1,,,,,
ReimuR_en02,하쿠레이 탄막결계,danmaku_Reimu,0,3000,2,7,30,20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
ReimuR_en02,몽상봉인 순,musoufuin_s,0,3400,1,3,70,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,,
ReimuR_en02,몽상천생,MT,0,3600,1,7,45,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,bgm_weapon_ReimuR_MT,
ReimuR_en03,아공혈,aku,1,1950,1,2,20,35,0,1,0,0,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en03,하쿠레이 애뮬릿,hakurei_amulet,0,2200,1,6,40,-25,0,0,1,40,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en03,봉마침,hari,0,2300,1,5,15,15,0,1,0,30,0,0,A,A,B,A,0,0,0,,,,,
ReimuR_en03,음양귀신옥,kishin,0,2500,3,5,20,15,0,0,0,25,0,100,A,A,B,A,0,0,1,,,,,
ReimuR_en03,하쿠레이 탄막결계,danmaku_Reimu,0,3000,2,7,30,20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
ReimuR_en03,몽상봉인 순,musoufuin_s,0,3400,1,3,70,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,,
ReimuR01,아공혈,aku,1,1750,1,2,20,35,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
ReimuR01,하쿠레이 애뮬릿,hakurei_amulet,0,2000,1,6,40,-25,0,0,1,10,0,0,A,A,B,A,0,0,0,,,,,
ReimuR01,봉마침,hari,0,2100,1,5,15,15,0,1,0,15,0,0,A,A,B,A,1,0,0,,,,,
ReimuR01,음양귀신옥,kishin,0,2400,3,5,20,15,0,0,0,4,0,100,A,A,B,A,0,0,1,,,,,
ReimuR01,몽상봉인 순,musoufuin_s,0,3400,1,3,50,10,0,1,0,0,60,120,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR01,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,4,0,120,A,A,A,A,0,0,0,,,,,
ReimuR01,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_Reimu_Miiru,
ReimuR01,무녀 익스텐션,ReiSana,0,3200,2,4,30,10,0,1,0,0,40,120,A,A,A,A,0,0,1,,,|Sanae|,,
ReimuR02,아공혈,aku,1,1750,1,2,20,35,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
ReimuR02,하쿠레이 애뮬릿,hakurei_amulet,0,2000,1,6,40,-25,0,0,1,10,0,0,A,A,B,A,0,0,0,,,,,
ReimuR02,봉마침,hari,0,2100,1,5,15,15,0,1,0,15,0,0,A,A,B,A,1,0,0,,,,,
ReimuR02,음양귀신옥,kishin,0,2400,3,5,20,15,0,0,0,4,0,100,A,A,B,A,0,0,1,,,,,
ReimuR02,몽상봉인 순,musoufuin_s,0,3400,1,3,50,10,0,1,0,0,60,120,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR02,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,4,0,120,A,A,A,A,0,0,0,,,,,
ReimuR02,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_Reimu_Miiru,
ReimuR02,무녀 익스텐션,ReiSana,0,3200,2,4,30,10,0,1,0,0,40,120,A,A,A,A,0,0,1,,,|Sanae|,,
ReimuR02,몽상천생,MT,0,3800,1,6,45,10,0,0,0,0,85,150,A,A,A,A,0,1,1,「몽상천생」발동 중에만 사용가능,,,bgm_weapon_ReimuR_MT,COND/MT/1
ReimuR03,아공혈,aku,1,1750,1,2,20,35,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
ReimuR03,하쿠레이 애뮬릿,hakurei_amulet,0,2000,1,6,40,-25,0,0,1,10,0,0,A,A,B,A,0,0,0,,,,,
ReimuR03,봉마침,hari,0,2100,1,5,15,15,0,1,0,15,0,0,A,A,B,A,1,0,0,,,,,
ReimuR03,음양귀신옥,kishin,0,2400,3,5,20,15,0,0,0,4,0,100,A,A,B,A,0,0,1,,,,,
ReimuR03,몽상봉인 순,musoufuin_s,0,3400,1,3,50,10,0,1,0,0,60,120,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR03,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,4,0,120,A,A,A,A,0,0,0,,,,,
ReimuR03,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_Reimu_Miiru,
ReimuR03,무녀 익스텐션,ReiSana,0,3200,2,4,30,10,0,1,0,0,40,120,A,A,A,A,0,0,1,,,|Sanae|,,
ReimuR03,몽상천생,MT,0,3800,1,6,45,10,0,0,0,0,85,150,A,A,A,A,0,1,1,「몽상천생」발동 중에만 사용가능,,,bgm_weapon_ReimuR_MT,COND/MT/1
ReimuR03,진 삼색연화접,smiiru_true2,0,4800,1,1,30,30,0,1,0,1,0,150,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_ReiMari_SMiiru,
ReimuR04,아공혈,aku,1,1750,1,2,20,35,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
ReimuR04,하쿠레이 애뮬릿,hakurei_amulet,0,2000,1,6,40,-25,0,0,1,10,0,0,A,A,B,A,0,0,0,,,,,
ReimuR04,봉마침,hari,0,2100,1,5,15,15,0,1,0,15,0,0,A,A,B,A,1,0,0,,,,,
ReimuR04,음양귀신옥,kishin,0,2400,3,5,20,15,0,0,0,4,0,100,A,A,B,A,0,0,1,,,,,
ReimuR04,몽상봉인 순,musoufuin_s,0,3400,1,3,50,10,0,1,0,0,60,120,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR04,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,4,0,120,A,A,A,A,0,0,0,,,,,
ReimuR04,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_Reimu_Miiru,
ReimuR04,무녀 익스텐션,ReiSana,0,3200,2,4,30,10,0,1,0,0,40,120,A,A,A,A,0,0,1,,,|Sanae|,,
ReimuR04,몽상천생,MT,0,3800,1,6,45,10,0,0,0,0,85,150,A,A,A,A,0,1,1,「몽상천생」발동 중에만 사용가능,,,bgm_weapon_ReimuR_MT,COND/MT/1
ReimuR04,진 삼색연화접,smiiru_true2,0,4800,1,1,30,30,0,1,0,1,0,150,A,A,A,A,0,1,1,,,|Marisa|,bgm_weapon_ReiMari_SMiiru,
ReimuR05,아공혈,aku,1,1750,1,2,20,35,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
ReimuR05,하쿠레이 애뮬릿,hakurei_amulet,0,2000,1,6,40,-25,0,0,1,10,0,0,A,A,B,A,0,0,0,,,,,
ReimuR05,봉마침,hari,0,2100,1,5,15,15,0,1,0,15,0,0,A,A,B,A,1,0,0,,,,,
ReimuR05,음양귀신옥,kishin,0,2400,3,5,20,15,0,0,0,4,0,100,A,A,B,A,0,0,1,,,,,
ReimuR05,몽상봉인 순,musoufuin_s,0,3400,1,3,50,10,0,1,0,0,60,120,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR05,하쿠레이 탄막결계,danmaku_Reimu,0,3200,2,7,30,20,0,0,0,4,0,120,A,A,A,A,0,0,0,,,,,
ReimuRN_en01,하쿠레이 애뮬릿,hakurei_amulet,0,2600,1,6,40,-25,0,0,1,40,0,0,A,A,B,A,0,0,0,,,,,
ReimuRN_en01,음양귀신옥,kishin,0,2900,2,5,20,15,0,1,0,25,0,0,A,A,B,A,0,0,1,,,,,
ReimuRN_en01,몽상천생,MT,0,3500,1,7,30,20,0,0,0,30,0,0,A,A,A,A,0,0,0,,,,,
Reisen_S01,롱 레이저 블레이드,combat_Reisen,1,2200,1,3,40,20,0,1,1,0,5,0,A,A,A,A,0,0,0,,,,,
Reisen_S01,빔 런쳐,launcher_Reisen,0,2300,3,8,40,0,1,0,0,0,10,0,A,A,C,A,1,0,0,,,,,
Reisen_S01,버스터 런쳐,launcherB_Reisen,0,2650,4,7,15,20,1,0,0,0,30,110,A,A,C,A,0,0,0,,,,,
Reisen_S01,초휴대식 뉴트론 런쳐,neutron_map2,0,2800,1,10,0,0,1,0,0,2,0,130,A,A,C,A,0,0,1,대포형,straight,,,
Reisen_T01,롱 레이저 블레이드,combat_Reisen,1,2200,1,3,40,20,0,1,1,0,5,0,A,A,A,A,0,0,0,,,,,
Reisen_T01,30mm 소드 개틀링,shoot_Reisen,0,2200,2,5,35,5,0,1,0,20,0,0,A,A,C,A,1,0,0,,,,,
Reisen_T01,바이오넷 스트라이크,bayonet,1,2700,1,3,10,25,0,1,0,0,30,110,A,A,C,A,0,1,0,,,,,
Reisen_T01,새틀라이트 슈팅,satellite,0,3200,5,7,10,10,0,0,0,2,0,120,A,A,C,A,0,0,1,,,,,
Reisen01,롱 레이저 블레이드,combat_Reisen,1,2200,1,3,40,20,0,1,1,0,5,0,A,A,A,A,0,0,0,,,,,
Reisen01,30mm 소드 개틀링,shoot_Reisen,0,2200,2,5,35,5,0,1,0,20,0,0,A,A,C,A,1,0,0,,,,,
Reisen01,바이오넷 스트라이크,bayonet,1,2700,1,3,10,25,0,1,0,0,30,110,A,A,C,A,0,1,0,,,,,
Reisen01,새틀라이트 슈팅,satellite,0,3200,5,7,10,10,0,0,0,2,0,120,A,A,C,A,0,0,1,,,,,
Remilia_en01,뱀파이어 클로,vampire_claw,1,1950,1,3,30,40,0,1,1,0,10,0,A,A,D,A,0,0,0,,,,,
Remilia_en01,서번트 플라이어,servant,0,2100,2,5,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia_en01,스칼렛 슛,sshoot,0,2500,1,6,25,15,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Remilia_en01,스타 오브 다비드,david,1,2300,1,100,0,0,1,0,0,10,0,100,A,A,A,A,0,0,0,탄막의존형,david,,,
Remilia_en01,홍색의 환상향,akairo,1,3200,1,7,20,20,0,0,0,0,10,100,A,A,D,S,0,0,0,,,,,
Remilia_en02,뱀파이어 클로,vampire_claw,1,1950,1,3,30,40,0,1,1,0,10,0,A,A,D,A,0,0,0,,,,,
Remilia_en02,서번트 플라이어,servant,0,2100,2,5,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia_en02,스칼렛 슛,sshoot,0,2500,1,6,25,15,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Remilia_en02,스타 오브 다비드,david,1,2300,1,100,0,0,1,0,0,10,0,100,A,A,A,A,0,0,0,탄막의존형,david,,,
Remilia_en02,홍색의 환상향,akairo,1,3200,1,9,20,20,0,0,0,0,10,100,S,A,D,S,0,0,0,,,,,
Remilia_en03,뱀파이어 클로,vampire_claw,1,1950,1,3,30,40,0,1,1,0,10,0,A,A,D,A,0,0,0,,,,,
Remilia_en03,서번트 플라이어,servant,0,2100,2,5,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia_en03,스칼렛 슛,sshoot,0,2500,1,6,25,15,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Remilia_en03,스타 오브 다비드,david,1,2300,1,100,0,0,1,0,0,10,0,100,A,A,A,A,0,0,0,탄막의존형,david,,,
Remilia_en03,홍색의 환상향,akairo,1,3200,1,9,20,20,0,0,0,0,10,100,S,A,D,S,0,0,0,,,,,
Remilia_en04,뱀파이어 클로,vampire_claw,1,2400,1,3,30,40,0,1,1,0,10,0,A,A,D,A,0,0,0,,,,,
Remilia_en04,서번트 플라이어,servant,0,2500,2,5,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia_en04,스칼렛 슛,sshoot,0,2800,1,6,10,15,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Remilia01,서번트 플라이어,servant,0,2400,2,4,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia01,뱀파이어 클로,vampire_claw,1,2500,1,3,30,40,0,1,0,0,10,0,A,A,D,A,1,0,0,,,,,
Remilia01,스칼렛 슛,sshoot,0,2700,3,6,10,15,0,0,0,8,0,0,A,A,C,A,0,0,0,,,,,
Remilia01,스타 오브 다비드,david,0,2700,2,4,10,10,0,0,0,2,0,120,A,A,C,A,0,0,0,자기중심형,*circle,,,
Remilia01,홍색의 환상향,akairo,1,3200,1,9,20,20,0,0,0,0,10,100,S,A,D,S,0,0,0,,,,,
Remilia02,서번트 플라이어,servant,0,2400,2,4,15,15,0,1,0,0,10,0,A,A,C,A,0,0,0,,,,,
Remilia02,뱀파이어 클로,vampire_claw,1,2500,1,3,30,40,0,1,0,0,10,0,A,A,D,A,1,0,0,,,,,
Remilia02,스칼렛 슛,sshoot,0,2700,3,6,10,15,0,0,0,8,0,0,A,A,C,A,0,0,0,,,,,
Remilia02,스피어 더 궁니르,gungnir,1,3600,1,8,5,40,0,0,0,2,0,130,A,A,A,A,0,1,0,,,,,
Remilia02,불야성 레드,red,1,3900,1,3,20,20,0,1,0,0,80,130,A,A,D,S,0,1,1,,,,,
Remilia02,Scarlets,movie_RemiFla,0,0,1,1,100,100,0,1,1,0,0,150,A,A,A,A,0,0,0,,,,bgm_talk_flanhelp2,
RemiliaN_en01,뱀파이어 클로,vampire_claw,1,2400,1,3,30,40,0,1,0,0,5,0,A,A,D,S,0,0,0,,,,,
RemiliaN_en01,스칼렛 슛,sshoot,0,2600,3,6,10,15,0,0,0,0,10,0,A,A,C,S,0,0,0,,,,,
RemiliaN_en02,뱀파이어 클로,vampire_claw,1,2400,1,3,30,40,0,1,0,0,5,0,A,A,D,S,0,0,0,,,,,
RemiliaN_en02,스칼렛 슛,sshoot,0,2600,3,6,10,15,0,0,0,0,10,0,A,A,C,S,0,0,0,,,,,
RemiliaN_en03,뱀파이어 클로,vampire_claw,1,2400,1,3,30,40,0,1,0,0,5,0,A,A,D,S,0,0,0,,,,,
RemiliaN_en03,스칼렛 슛,sshoot,0,2600,3,6,10,15,0,0,0,0,10,0,A,A,C,S,0,0,0,,,,,
RemiliaN_en04,뱀파이어 클로,vampire_claw,1,2400,1,3,30,40,0,1,0,0,5,0,A,A,D,S,0,0,0,,,,,
RemiliaN_en04,스칼렛 슛,sshoot,0,2600,3,6,10,15,0,0,0,0,10,0,A,A,C,S,0,0,0,,,,,
RemiliaN_en05,뱀파이어 클로,vampire_claw,1,2600,1,3,30,40,0,1,0,0,5,0,A,A,D,S,0,0,0,,,,,
RemiliaN_en05,스칼렛 슛,sshoot,0,2900,3,6,10,15,0,0,0,0,10,0,A,A,C,S,0,0,0,,,,,
RemiliaN_en05,홍색의 환상향,akairo,1,3500,1,9,20,20,0,0,0,0,10,0,S,A,D,S,0,0,0,,,,,
Rumia_en01,몸통박치기,taiatari,1,1700,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en01,문라이트 레이,moonlightray,0,1900,2,5,10,0,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en01,나이트 버드,nightbird_old,0,2150,1,3,25,15,0,1,0,0,10,100,A,A,B,S,0,0,0,,,,,
Rumia_en02,몸통박치기,taiatari,1,1700,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en02,문라이트 레이,moonlightray,0,1900,2,5,10,0,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en02,나이트 버드,nightbird_old,0,2150,1,3,25,15,0,1,0,0,10,100,A,A,B,S,0,0,0,,,,,
Rumia_en03,몸통박치기,taiatari,1,1700,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en03,문라이트 레이,moonlightray,0,1900,2,5,10,0,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en03,나이트 버드,nightbird_old,0,2150,1,3,25,15,0,1,0,0,10,100,A,A,B,S,0,0,0,,,,,
Rumia_en04,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en04,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en04,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia_en04,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia_en05,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en05,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en05,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia_en05,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia_en06,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en06,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en06,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률30%다운,,,,ADD_STATE/HIT-/30
Rumia_en06,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia_en07,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en07,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en07,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia_en07,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia_en08,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en08,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en08,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률30%다운,,,,ADD_STATE/HIT-/30
Rumia_en08,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia_en09,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia_en09,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Rumia_en09,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률30%다운,,,,ADD_STATE/HIT-/30
Rumia_en09,디마케이션,dimmer,0,2600,1,6,15,25,0,0,0,15,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia01,몸통박치기,taiatari,1,1900,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia01,문라이트 레이,moonlightray,0,2200,2,5,10,15,1,0,0,0,5,0,A,A,C,A,1,0,0,,,,,
Rumia01,나이트 버드,nightbird_old,0,2400,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia01,디마케이션,dimmer,0,2700,1,6,15,25,0,0,0,8,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia02,몸통박치기,taiatari,1,1800,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia02,문라이트 레이,moonlightray,0,2100,2,5,10,15,1,0,0,0,5,0,A,A,C,A,1,0,0,,,,,
Rumia02,나이트 버드,nightbird_old,0,2300,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia02,디마케이션,dimmer,0,2700,1,6,15,25,0,0,0,8,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia02,미드나이트 버드,nightbird,0,3100,1,3,20,15,0,1,0,0,50,120,A,A,B,S,0,1,0,,,,,
Rumia03,몸통박치기,taiatari,1,1800,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia03,문라이트 레이,moonlightray,0,2100,2,5,10,15,1,0,0,0,5,0,A,A,C,A,1,0,0,,,,,
Rumia03,나이트 버드,nightbird_old,0,2300,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia03,디마케이션,dimmer,0,2700,1,6,15,25,0,0,0,8,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia03,미드나이트 버드,nightbird,0,3100,1,3,20,15,0,1,0,0,50,120,A,A,B,S,0,1,0,,,,,
Rumia03,바콰르텟 스페셜,baka,0,3700,2,4,15,20,0,1,0,0,35,130,A,A,A,A,0,1,1,,,|Cirno|Wriggle|Mystia|,,
Rumia04,몸통박치기,taiatari,1,1800,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia04,문라이트 레이,moonlightray,0,2100,2,5,10,15,1,0,0,0,5,0,A,A,C,A,1,0,0,,,,,
Rumia04,나이트 버드,nightbird_old,0,2300,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia04,디마케이션,dimmer,0,2700,1,6,15,25,0,0,0,8,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia04,미드나이트 버드,nightbird,0,3100,1,3,20,15,0,1,0,0,50,120,A,A,B,S,0,1,0,,,,,
Rumia04,바콰르텟 스페셜,baka,0,3700,2,4,15,20,0,1,0,0,35,130,A,A,A,A,0,1,1,,,|Cirno|Wriggle|Mystia|,,
Rumia04,파이널 바콰르텟 스페셜,fbaka,0,4400,1,3,25,20,0,1,0,2,0,140,A,A,A,A,0,1,1,,,|Cirno|Wriggle|Mystia|Daiyosei|,bgm_weapon_Cirno_Fbaka,
Rumia05,몸통박치기,taiatari,1,1800,1,2,40,25,0,1,1,0,0,0,A,A,A,A,0,0,0,,,,,
Rumia05,문라이트 레이,moonlightray,0,2100,2,5,10,15,1,0,0,0,5,0,A,A,C,A,1,0,0,,,,,
Rumia05,나이트 버드,nightbird_old,0,2300,1,3,25,20,0,1,0,0,10,105,A,A,B,S,0,0,0,명중률20%다운,,,,ADD_STATE/HIT-/20
Rumia05,디마케이션,dimmer,0,2700,1,6,15,25,0,0,0,8,0,110,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Rumia05,미드나이트 버드,nightbird,0,3100,1,3,20,15,0,1,0,0,50,120,A,A,B,S,0,1,0,,,,,
Rumia05,바콰르텟 스페셜,baka,0,3700,2,4,15,20,0,1,0,0,35,130,A,A,A,A,0,1,1,,,|Cirno|Wriggle|Mystia|,,
Rumia05,파이널 바콰르텟 스페셜,fbaka,0,4400,1,3,25,20,0,1,0,2,0,140,A,A,A,A,0,1,1,,,|Cirno|Wriggle|Mystia|Daiyosei|,bgm_weapon_Cirno_Fbaka,
Sakuya_en01,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en01,미스디렉션,misdirection,0,2250,2,5,20,15,0,1,0,24,0,0,A,A,B,A,0,0,0,,,,,
Sakuya_en02,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en02,미스디렉션,misdirection,0,2250,2,5,20,15,0,1,0,24,0,0,A,A,B,A,0,0,0,,,,,
Sakuya_en03,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en03,미스디렉션,misdirection,0,2250,2,5,20,15,0,1,0,24,0,0,A,A,B,A,0,0,0,,,,,
Sakuya_en03,살인 인형,satsujin_doll,0,2500,2,6,15,30,0,0,0,25,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en03,사쿠야의 세계,Sakuya_world,0,2750,1,2,35,20,0,0,0,15,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en04,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en04,미스디렉션,misdirection,0,2250,2,5,20,15,0,1,0,24,0,0,A,A,B,A,0,0,0,,,,,
Sakuya_en04,살인 인형,satsujin_doll,0,2500,2,6,15,30,0,0,0,25,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en04,사쿠야의 세계,Sakuya_world,0,2750,1,2,35,20,0,0,0,15,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en05,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en05,이터널 믹,meek,1,3300,1,3,20,30,0,1,0,15,0,100,A,A,B,A,0,0,0,,,,bgm_weapon_Sakuya_Meek,
Sakuya_en06,격투,combat_Sakuya,1,2000,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
Sakuya_en06,미스디렉션,misdirection,0,2400,2,5,20,15,0,1,0,24,0,0,A,A,B,A,0,0,0,,,,,
Sakuya_en06,살인 인형,satsujin_doll,0,2850,3,6,15,30,0,0,0,15,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en06,사쿠야의 세계,Sakuya_world,0,3300,1,3,35,20,0,0,0,10,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en06,매직 스타 소드,mss,0,2550,4,6,5,25,0,1,1,8,0,100,A,A,A,A,0,0,0,,,,,
Sakuya_en07,격투,combat_Sakuya,1,2100,1,2,25,35,0,1,0,0,0,0,A,A,A,A,0,0,0,,,,,
