BulID,SpellID,Rmin,Rmax,Shape,HP,Turns,Points,EXP,PP,Anime,Update,マップ,Slots,EF0,DEF0,PRY0,MOV0,EF1,DEF1,PRY1,MOV1,EF2,DEF2,PRY2,MOV2,EF3,DEF3,PRY3,MOV3,EF4,DEF4,PRY4,MOV4,EF5,DEF5,PRY5,MOV5,EF6,DEF6,PRY6,MOV6
UtsuhoN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoN_en04,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en01,,1,6,circle,0,0,8000,180,10,spiral,0,0,1,,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en01,BUG,0,6,circle,26100,3,9000,200,10,storm,0,0,1,PRY+_WRIGGLE,10,30,1,WRIGGLE,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en02,,1,6,circle,0,0,5000,180,10,spiral,0,0,1,PRY+_WRIGGLE,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en03,,1,6,circle,0,0,5000,180,10,spiral,0,0,1,PRY+_WRIGGLE,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en04,,1,6,circle,0,0,5000,180,10,spiral,0,0,1,PRY+_WRIGGLE,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en05,,1,6,circle,0,0,5000,180,10,spiral,0,0,1,PRY+_WRIGGLE,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Wriggle_en06,,1,6,circle,0,0,5000,180,10,spiral,0,0,1,PRY+_WRIGGLE,10,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yamame_en01,,1,4,net,0,0,7000,180,10,,0,0,1,,5,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Yamame_en01,MIASMA,1,6,circle,16000,3,11000,210,15,filled,1,0,1,PARAM-_ALL_YAMAME,15,15,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Yamame_en02,,1,4,net,0,0,8000,180,10,,0,0,1,PARAM-_ALL_YAMAME2,5,40,1,,,,,,,,,,,,,,,,,,,,,,,,
Yamame_en02,ROPE,1,6,circle,39000,3,12500,210,10,kandata,1,0,2,UNIT2-_YAMAME,15,15,1,WEPDAM-_YAMAME,15,15,1,,,,,,,,,,,,,,,,,,,,
Yorihime_en01,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yorihime_en01,KAGUTSUCHI,0,2,circle,27000,3,12000,200,10,kagutsuchi,0,0,2,FDAM+_YORIHIME,5,50,1,MOV-_YORIHIME,0,15,1,,,,,,,,,,,,,,,,,,,,
Yorihime_en01,AMANOUZUME,0,2,circle,26000,3,12000,200,10,uzume,0,0,2,NOHIT_MGR_YORIHIME,50,5,0.25,NOENTER,15,0,0,,,,,,,,,,,,,,,,,,,,
Yorihime_en01,MIKADUCHI,0,2,circle,28000,3,15000,225,15,mikaduchi,1,0,3,TRESPASS_YORIHIME,0,0,1,OVERHIT_YORIHIME,35,35,1,ADD_SPIRIT_YORIHIME1,0,0,1,,,,,,,,,,,,,,,,
Yorihime_en01,AMATERASU,0,2,circle,32000,3,20000,250,20,amaterasu,0,1,3,ADD_SPIRIT_YORIHIME2,0,0,1,PARAM+_ALL_YORIHIME,30,30,1,MOV-_YORIHIME,15,20,1,,,,,,,,,,,,,,,,
Yorihime_en02,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yorihime_en03,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yorihime_en03,KAGUTSUCHI,0,2,circle,54000,3,12000,200,10,kagutsuchi,0,0,2,FDAM+_YORIHIME,5,50,1,MOV-_YORIHIME,0,15,1,,,,,,,,,,,,,,,,,,,,
Yorihime_en03,AMANOUZUME,0,2,circle,52000,3,12000,200,10,uzume,0,0,2,NOHIT_MGR_YORIHIME,50,5,0.25,NOENTER,15,0,0,,,,,,,,,,,,,,,,,,,,
Yorihime_en03,MIKADUCHI,0,2,circle,56000,3,15000,225,15,mikaduchi,1,0,3,TRESPASS_YORIHIME,0,0,1,OVERHIT_YORIHIMED,35,35,1,ADD_SPIRIT_YORIHIME1,0,0,1,,,,,,,,,,,,,,,,
Yorihime_en03,AMATERASU,0,2,circle,64000,3,20000,250,20,amaterasu,0,1,3,ADD_SPIRIT_YORIHIME2,0,0,1,PARAM+_ALL_YORIHIME,30,30,1,MOV-_YORIHIME,15,20,1,,,,,,,,,,,,,,,,
Yorihime_en04,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yorihime_en04,KAGUTSUCHI,0,2,circle,54000,3,12000,200,10,kagutsuchi,0,0,2,FDAM+_YORIHIME,5,50,1,MOV-_YORIHIME,0,15,1,,,,,,,,,,,,,,,,,,,,
Yorihime_en04,AMANOUZUME,0,2,circle,52000,3,12000,200,10,uzume,0,0,2,NOHIT_MGR_YORIHIME,50,5,0.25,NOENTER,15,0,0,,,,,,,,,,,,,,,,,,,,
Yorihime_en04,MIKADUCHI,0,2,circle,56000,3,15000,225,15,mikaduchi,1,0,3,TRESPASS_YORIHIME,0,0,1,OVERHIT_YORIHIMED,35,35,1,ADD_SPIRIT_YORIHIME1,0,0,1,,,,,,,,,,,,,,,,
Yorihime_en04,AMATERASU,0,2,circle,64000,3,20000,250,20,amaterasu,0,1,3,ADD_SPIRIT_YORIHIME2,0,0,1,PARAM+_ALL_YORIHIME,30,30,1,MOV-_YORIHIME,15,20,1,,,,,,,,,,,,,,,,
Yorihime_en05,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yorihime_en06,,1,4,circle,0,0,7000,200,10,,0,0,1,MOV-_YORIHIME,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
YorihimeN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,OVERHIT_YORIHIMEN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YorihimeN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,OVERHIT_YORIHIMEN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YorihimeN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,OVERHIT_YORIHIMEN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YorihimeN_en04,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YorihimeN_en04,NIGHTMARE_B17,0,2,circle,30000,4,50000,300,30,mikaduchi,1,0,3,OVERHIT_YORIHIMEN2,0,0,1,OVERHIT_YORIHIMEN2,35,35,1,OVERHIT_YORIHIMEN2,0,0,1,,,,,,,,,,,,,,,,
Youmu_en01,,0,3,circle,0,0,9000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en02,,0,3,circle,0,0,9000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en03,,0,3,circle,0,0,9000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en03,YUJUN,0,0,,19000,3,12000,220,10,yujun,1,1,2,,40,10,2,NOENTER,25,15,1,,,,,,,,,,,,,,,,,,,,
Youmu_en03,GOSUI,0,0,,21000,3,10000,200,10,gosui,0,0,1,ARMOR-_GOSUI,20,35,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en03,ICHINEN,0,0,,25000,-1,14000,230,15,ichinen,1,0,1,NOSUPPORT_ICHINEN,25,10,0,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en04,,0,3,circle,0,0,9000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en04,YUJUN,0,0,,19000,3,12000,220,10,yujun,1,1,2,,40,10,2,NOENTER,25,15,1,,,,,,,,,,,,,,,,,,,,
Youmu_en04,GOSUI,0,0,,21000,3,10000,200,10,gosui,0,0,1,ARMOR-_GOSUI,20,35,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en04,ICHINEN,0,0,,25000,-1,14000,230,15,ichinen,1,0,1,NOSUPPORT_ICHINEN,25,10,0,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en05,,0,3,circle,0,0,10000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en06,,0,3,circle,0,0,10000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Youmu_en07,,0,3,circle,0,0,10000,200,10,,0,0,1,ATP+_YOUMU,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,
Yousei1_en01,,1,4,circle,0,0,1200,80,5,doll,0,0,1,,15,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Yousei1_en02,,1,4,circle,0,0,1200,80,5,doll,0,0,1,,15,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Yousei2_en01,,2,5,circle,0,0,1500,100,8,doll,0,0,1,,5,15,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Yousei2_en02,,2,5,circle,0,0,1500,100,8,doll,0,0,1,,5,15,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Yousei2_en03,,2,5,circle,0,0,1500,100,8,doll,0,0,1,,5,15,0.25,,,,,,,,,,,,,,,,,,,,,,,,
YouseiL_en01,,3,5,circle,0,0,4000,160,10,,0,0,1,,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
YouseiL_en02,,3,5,circle,0,0,4000,160,10,,0,0,1,,30,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yugi_en01,,0,3,circle,0,0,12000,200,10,,0,0,1,DAM+_ATP_YUGI,40,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Yugi_en01,KAIRIKI,1,1,circle,28000,3,12000,200,10,kairiki,0,0,1,WEPDAM+_YUGI,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,
Yugi_en01,SANPO,2,5,circle,36000,4,18000,250,10,sanpo,1,0,3,MOV-_ALL,20,20,0.8,DEF+_MGR_YUGI,0,60,1.5,ADD_SPIRIT_YUGI,60,30,1,,,,,,,,,,,,,,,,
YugiN_en01,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YugiN_en01,NIGHTMARE_B04,2,5,circle,30000,4,50000,300,30,sanpo,1,0,3,FDAM+_YUGIN,20,20,0.8,FDAM+_YUGIN,0,60,1.5,FDAM+_YUGIN,60,30,1,,,,,,,,,,,,,,,,
Yuka_en01,,1,10,circle,0,0,30000,300,30,spiral,0,0,1,ALLGRAZE,15,10,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en02,,1,10,circle,0,0,15000,220,15,spiral,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en03,,1,10,circle,0,0,15000,220,15,spiral,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en04,,1,10,circle,0,0,50000,300,20,spiral,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en05,,1,10,circle,0,0,50000,200,20,,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en05,KAIKA,0,0,,36000,3,50000,250,25,kaika,1,0,2,NOSPIRIT_YUKA,50,50,1,TRESPASS_YUKA,0,0,0,,,,,,,,,,,,,,,,,,,,
Yuka_en05,DUAL,0,0,,24000,4,60000,250,20,dual,1,1,3,,35,35,1,DUPLICATE,0,0,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yuka_en05,ULTIMATE,0,0,,40000,3,60000,250,30,ultimate,0,0,3,RANGE-_BOMB2,20,20,1,NOENTER,0,0,0,ACT+_GOTHIT_YUKA,255,255,1,,,,,,,,,,,,,,,,
Yuka_en05,KACHO,0,0,,50000,5,80000,250,30,kacho,1,0,3,NOTUNE_YUKA,50,50,1,TRESPASS_YUKA,0,0,0,MOV-_ALL2,0,0,0,,,,,,,,,,,,,,,,
Yuka_en05,YUKACHAN,0,0,,50000,5,200000,350,50,Yukachan,0,0,2,YUKACHAN,60,60,1,RANGE-_BOMB3,25,25,1,,,,,,,,,,,,,,,,,,,,
Yuka_en06,,1,10,circle,0,0,50000,200,20,,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Yuka_en06,KAIKA,0,0,,36000,3,50000,250,25,kaika,1,0,2,NOSPIRIT_YUKA,50,50,1,TRESPASS_YUKA,0,0,0,,,,,,,,,,,,,,,,,,,,
Yuka_en06,DUAL,0,0,,24000,4,60000,250,20,dual,1,1,3,,35,35,1,DUPLICATE,0,0,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yuka_en06,ULTIMATE,0,0,,40000,3,60000,250,30,ultimate,0,0,3,RANGE-_BOMB2,20,20,1,NOENTER,0,0,0,ACT+_GOTHIT_YUKA,255,255,1,,,,,,,,,,,,,,,,
Yuka_en06,KACHO,0,0,,50000,5,80000,250,30,kacho,1,0,3,NOTUNE_YUKA,50,50,1,TRESPASS_YUKA,0,0,0,MOV-_ALL2,0,0,0,,,,,,,,,,,,,,,,
Yuka_en06,YUKACHAN,0,0,,50000,5,200000,350,50,Yukachan,0,0,2,YUKACHAN,60,60,1,RANGE-_BOMB3,25,25,1,,,,,,,,,,,,,,,,,,,,
Yuka_en07,,1,10,circle,0,0,50000,300,20,spiral,0,0,1,ALLGRAZE,40,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
YukaN_en01,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YukaN_en01,NIGHTMARE_B09,0,0,,30000,4,50000,300,30,dual2,0,1,1,RANGE-_BOMB,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en01,,0,10,sukima,0,0,7000,200,10,,0,0,1,HIT+_YUKARI,15,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en01,YUME,3,6,circle,15500,4,8000,200,10,yume,1,0,2,YUME,5,5,0.2,YUME,30,25,1,,,,,,,,,,,,,,,,,,,,
Yukari_en01,KOKUSHI,3,6,circle,17500,3,10000,220,10,kokushi,1,0,1,FDAM+_GRAZE_YUKARI,40,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en01,JINYO,3,6,circle,1000,5,0,250,0,*jinyo,1,1,4,PRY-_NINGEN,15,15,0.2,PRY-_YOKAI,15,15,0.2,NOENTER,10,10,0,,5,5,0.3,,,,,,,,,,,,
Yukari_en01,SEITOSHI,3,6,circle,22000,3,12000,250,15,seishi,1,0,2,RANGE-_BOMB_YUKARI,15,15,0.35,KANMU2,20,15,0.5,,,,,,,,,,,,,,,,,,,,
Yukari_en01,DANMAKU,3,6,circle,32000,5,30000,350,30,kekkai,1,0,4,KEKKAI,10,15,0.5,SOKO_YUKARI,30,5,0.25,KEKKAI,30,30,0.66,KEKKAI,50,50,1,,,,,,,,,,,,
Yukari_en02,,0,10,sukima,0,0,7000,200,10,,0,0,1,HIT+_YUKARI,15,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en02,YUME,3,6,circle,15500,4,8000,200,10,yume,1,0,2,YUME,5,5,0.2,YUME,30,25,1,,,,,,,,,,,,,,,,,,,,
Yukari_en02,KOKUSHI,3,6,circle,17500,3,10000,220,10,kokushi,1,0,1,FDAM+_GRAZE_YUKARI,40,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en02,JINYO,3,6,circle,1000,6,0,250,0,*jinyo,1,1,4,PRY-_NINGEN,15,15,0.2,PRY-_YOKAI,15,15,0.2,NOENTER,10,10,0,,5,5,0.3,,,,,,,,,,,,
Yukari_en02,SEITOSHI,3,6,circle,22000,3,12000,250,15,seishi,1,0,2,RANGE-_BOMB_YUKARI,15,15,0.35,KANMU2,20,15,0.5,,,,,,,,,,,,,,,,,,,,
Yukari_en02,DANMAKU,3,6,circle,32000,5,30000,350,30,kekkai,1,0,4,KEKKAI,10,15,0.5,SOKO_YUKARI,30,5,0.25,KEKKAI,30,30,0.66,KEKKAI,50,50,1,,,,,,,,,,,,
Yukari_en03,,0,10,sukima,0,0,7000,200,10,,0,0,1,HIT+_YUKARI,15,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en03,YUME,3,6,circle,15500,4,8000,200,10,yume,1,0,2,YUME,5,5,0.2,YUME,30,25,1,,,,,,,,,,,,,,,,,,,,
Yukari_en03,KOKUSHI,3,6,circle,17500,3,10000,220,10,kokushi,1,0,1,FDAM+_GRAZE_YUKARI,40,10,1,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en03,JINYO,3,6,circle,1000,6,0,250,0,*jinyo,1,1,4,PRY-_NINGEN,15,15,0.2,PRY-_YOKAI,15,15,0.2,NOENTER,10,10,0,,5,5,0.3,,,,,,,,,,,,
Yukari_en03,SEITOSHI,3,6,circle,22000,4,12000,250,15,seishi,1,0,2,RANGE-_BOMB_YUKARI,15,15,0.35,KANMU2,20,15,0.5,,,,,,,,,,,,,,,,,,,,
Yukari_en03,DANMAKU,3,6,circle,32000,5,30000,350,30,kekkai,1,0,4,KEKKAI,10,15,0.5,SOKO_YUKARI,30,5,0.25,KEKKAI,30,30,0.66,KEKKAI,50,50,1,,,,,,,,,,,,
Yukari_en04,,0,10,sukima,0,0,15000,220,15,,0,0,1,KANMU,20,20,0.7,,,,,,,,,,,,,,,,,,,,,,,,
Yukari_en05,,0,10,sukima,0,0,15000,220,15,,0,0,1,KANMU,20,20,0.7,,,,,,,,,,,,,,,,,,,,,,,,
YukariN_en01,,0,10,sukima,0,0,25000,250,25,,1,0,1,KANMU_YUKARIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YukariN_en02,,0,10,sukima,0,0,25000,250,25,,1,0,1,KANMU_YUKARIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en01,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en01,PARTY,1,1,,32000,2,20000,220,15,party,0,0,1,COUNTER+_YUMEKO,30,30,2,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en01,DANCE,1,1,,36000,2,20000,220,15,dance,0,0,4,YUMEKO1,40,40,1.3,MOV-_ALL,30,30,1,NOENTER,0,0,0,,20,20,0.3,,,,,,,,,,,,
Yumeko_en01,DOLL_YUMEKO,1,1,,39500,2,25000,250,20,misery,0,0,3,YUMEKO2,40,40,0.5,MOV-_ALL2,20,20,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yumeko_en02,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en02,PARTY,1,1,,32000,2,20000,220,15,party,0,0,1,COUNTER+_YUMEKO,30,30,2,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en02,DANCE,1,1,,36000,2,20000,220,15,dance,0,0,4,YUMEKO1,40,40,1.3,MOV-_ALL,30,30,1,NOENTER,0,0,0,,20,20,0.3,,,,,,,,,,,,
Yumeko_en02,DOLL_YUMEKO,1,1,,39500,2,25000,250,20,misery,0,0,3,YUMEKO2,40,40,0.5,MOV-_ALL2,20,20,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yumeko_en03,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en03,PARTY,1,1,,32000,2,20000,220,15,party,0,0,1,COUNTER+_YUMEKO,30,30,2,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en03,DANCE,1,1,,36000,2,20000,220,15,dance,0,0,4,YUMEKO1,40,40,1.3,MOV-_ALL,30,30,1,NOENTER,0,0,0,,20,20,0.3,,,,,,,,,,,,
Yumeko_en03,DOLL_YUMEKO,1,1,,39500,2,25000,250,20,misery,0,0,3,YUMEKO2,40,40,0.5,MOV-_ALL2,20,20,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yumeko_en04,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en04,PARTY,1,1,,32000,2,20000,220,15,party,0,0,1,COUNTER+_YUMEKO,30,30,2,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en04,DANCE,1,1,,36000,2,20000,220,15,dance,0,0,4,YUMEKO1,40,40,1.3,MOV-_ALL,30,30,1,NOENTER,0,0,0,,20,20,0.3,,,,,,,,,,,,
Yumeko_en04,DOLL_YUMEKO,1,1,,39500,2,25000,250,20,misery,0,0,3,YUMEKO2,40,40,0.5,MOV-_ALL2,20,20,0,NOENTER,0,0,0,,,,,,,,,,,,,,,,
Yumeko_en05,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en05,SPIRE,1,1,,30000,3,22000,200,20,spire,0,0,2,MOV-_ALL2,0,50,1,FHIT+_YUMEKO,0,0,0,,,,,,,,,,,,,,,,,,,,
Yumeko_en06,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en06,SPIRE,1,1,,30000,3,22000,200,20,spire,0,0,2,MOV-_ALL2,0,50,1,FHIT+_YUMEKO,0,0,0,,,,,,,,,,,,,,,,,,,,
Yumeko_en07,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en07,SPIRE,1,1,,30000,3,22000,200,20,spire,0,0,2,MOV-_ALL2,0,50,1,FHIT+_YUMEKO,0,0,0,,,,,,,,,,,,,,,,,,,,
Yumeko_en08,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yumeko_en08,SPIRE,1,1,,30000,3,22000,200,20,spire,0,0,2,MOV-_ALL2,0,50,1,FHIT+_YUMEKO,0,0,0,,,,,,,,,,,,,,,,,,,,
Yumeko_en09,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
YumekoN_en01,,0,6,circle,0,0,18000,220,15,,0,0,1,DEF_HIT+_YUMEKO,30,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,
YumekoN_en01,NIGHTMARE_B18,1,1,,30000,4,50000,300,30,dance,0,0,4,COUNTER+_YUMEKON,40,40,1.3,COUNTER+_YUMEKON,30,30,1,COUNTER+_YUMEKON,0,0,0,,20,20,0.3,,,,,,,,,,,,
Yuyuko_en01,,1,7,fan_Yuyuko,0,0,8000,200,10,,0,0,1,FPRY-_YUYUKO,10,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en01,BOUGA,0,0,,16000,3,8500,200,10,bouga,1,0,1,MOV-_YUYUKO,0,35,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en01,HITSUMETSU,0,0,circle,18000,3,10000,220,10,shouja,0,0,1,CURE_HALF,40,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en01,SWALLOW,3,6,circle,18800,3,12000,250,10,swallow,1,1,2,CURE-,20,20,0.75,NOENTER,5,5,1,,,,,,,,,,,,,,,,,,,,
Yuyuko_en01,SUMIZOME,3,6,circle,25600,-1,17500,300,15,sumizome,1,0,1,NOCURE,35,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en02,,1,7,fan_Yuyuko,0,0,8000,200,10,,0,0,1,FPRY-_YUYUKO,10,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en02,BOUGA,0,0,,16000,3,8500,200,10,bouga,1,0,1,MOV-_YUYUKO,0,35,0.25,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en02,HITSUMETSU,0,0,circle,18000,3,10000,220,10,shouja,0,0,1,CURE_HALF,40,10,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en02,SWALLOW,3,6,circle,18800,3,12000,250,10,swallow,1,1,2,CURE-,20,20,0.75,NOENTER,5,5,1,,,,,,,,,,,,,,,,,,,,
Yuyuko_en02,SUMIZOME,3,6,circle,25600,-1,17500,300,15,sumizome,1,0,1,NOCURE,35,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en03,,1,7,fan_Yuyuko,0,0,15000,220,15,,0,0,1,CURE-,40,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en04,,1,7,fan_Yuyuko,0,0,15000,220,15,,0,0,1,CURE-,40,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Yuyuko_en05,,1,7,fan_Yuyuko,0,0,15000,220,15,,0,0,1,CURE-,40,15,0.5,,,,,,,,,,,,,,,,,,,,,,,,
YuyukoN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,NOCURE,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YuyukoN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,NOCURE,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
YuyukoN_en03,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YuyukoN_en03,NIGHTMARE_B14,3,6,circle,30000,4,50000,300,30,shouja,1,0,1,NOCURE,35,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Zenki_en01,,1,3,circle,0,0,8000,170,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Zenki_en02,,1,3,circle,0,0,8000,170,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Zenki_en03,,1,3,circle,0,0,8000,170,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
ZenkiN_en01,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Zombie_en01,,1,2,circle,0,0,5000,150,8,doll,0,0,1,HP-_ZOMBIE,25,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
Alice_en99,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Aya_en99,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Bakebake_en99,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
BakebakeL_en99,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Bat_en99,,1,3,circle,0,0,15000,180,10,,0,0,1,,25,5,0.6,,,,,,,,,,,,,,,,,,,,,,,,
